x,y,polarity,timestamp
226,296,0,3204
186,267,1,3204
219,251,1,3205
211,249,0,3205
167,261,1,3206
246,338,1,3207
244,347,1,3207
321,291,1,3207
309,261,1,3208
173,305,0,3208
180,293,0,3208
279,313,1,3208
195,272,1,3210
181,307,1,3210
288,275,1,3211
159,318,0,3211
262,323,1,3211
323,257,1,3212
241,342,1,3212
168,262,1,3213
186,280,1,3213
191,268,1,3213
170,271,1,3214
215,244,0,3214
273,258,1,3214
305,278,1,3214
190,303,0,3215
260,321,1,3215
230,311,0,3215
201,311,0,3216
179,266,1,3216
240,310,1,3216
177,269,0,3216
186,311,0,3217
242,340,1,3217
210,259,1,3218
330,283,0,3218
261,334,1,3219
183,284,1,3219
192,289,0,3219
263,316,1,3221
272,257,1,3221
210,252,1,3221
206,299,1,3222
215,247,1,3223
626,393,0,3223
186,286,1,3223
204,249,0,3224
184,267,1,3224
231,345,1,3224
253,332,1,3224
161,310,0,3225
304,272,0,3225
275,280,1,3225
320,290,0,3226
293,252,1,3226
186,270,0,3227
340,273,1,3228
305,264,0,3228
164,323,0,3228
206,249,0,3229
266,309,1,3229
313,304,0,3229
220,249,1,3230
247,339,1,3230
193,325,0,3231
230,247,0,3231
238,291,0,3232
234,330,0,3232
290,273,0,3232
294,276,1,3232
185,270,0,3232
182,345,0,3233
170,272,1,3233
194,296,1,3233
254,338,1,3234
227,345,1,3234
282,260,0,3234
305,295,0,3234
177,305,0,3234
279,289,1,3234
230,332,0,3235
160,320,0,3236
239,337,1,3236
244,342,1,3237
346,277,1,3237
213,305,1,3238
293,254,1,3238
159,317,0,3238
272,258,1,3238
262,259,1,3239
183,281,1,3239
295,254,1,3239
220,280,1,3239
219,325,1,3240
271,323,1,3241
292,276,1,3241
209,291,1,3241
234,318,1,3241
172,275,1,3242
280,256,1,3243
206,260,1,3245
189,259,1,3245
345,276,1,3246
201,319,0,3246
162,322,0,3247
291,253,1,3247
267,319,1,3247
230,246,0,3248
221,243,0,3248
278,258,1,3248
168,258,1,3249
185,331,0,3249
197,262,0,3249
162,323,0,3249
304,255,0,3249
182,292,0,3250
199,312,0,3250
195,301,0,3250
322,298,0,3251
163,305,0,3251
318,281,0,3251
321,289,0,3252
185,319,0,3253
165,315,0,3254
280,257,1,3254
197,293,1,3255
309,254,1,3255
193,262,0,3256
213,322,0,3256
179,328,0,3256
346,276,1,3256
216,248,1,3257
187,311,0,3257
223,345,1,3257
166,270,1,3258
163,306,0,3258
233,327,1,3258
236,339,1,3259
182,282,1,3260
297,266,1,3260
274,264,0,3261
311,255,1,3261
318,304,0,3261
225,244,0,3261
595,458,0,3262
188,268,1,3263
166,326,0,3263
183,329,0,3264
293,300,0,3264
179,260,1,3265
238,340,1,3265
164,328,0,3266
242,344,1,3268
214,305,1,3269
211,345,1,3270
234,253,0,3270
215,296,1,3271
268,290,1,3271
314,301,0,3271
173,295,0,3271
161,312,0,3272
221,242,0,3272
337,302,0,3272
171,298,0,3273
301,252,1,3274
161,309,0,3274
187,327,0,3275
209,258,1,3275
297,250,1,3275
312,305,0,3276
230,294,0,3276
195,326,0,3277
216,299,1,3278
216,303,0,3278
227,245,0,3278
198,312,0,3279
336,296,0,3279
328,261,1,3279
251,340,1,3280
256,292,1,3280
331,270,0,3281
186,259,1,3281
261,323,1,3281
309,253,1,3283
180,339,0,3283
182,327,0,3284
165,306,0,3284
231,248,0,3284
308,289,0,3286
327,257,1,3287
313,277,1,3287
315,266,1,3287
280,255,1,3288
182,267,1,3289
291,254,1,3289
260,335,1,3290
301,254,1,3291
165,301,0,3292
213,331,1,3292
291,273,0,3293
299,265,1,3293
169,319,0,3294
239,298,0,3294
171,274,1,3294
313,260,0,3295
224,306,0,3295
226,320,0,3295
334,297,0,3295
215,295,1,3296
171,275,1,3297
323,299,0,3298
168,269,1,3298
268,327,1,3298
278,298,0,3300
211,246,1,3300
262,328,1,3300
291,255,1,3300
221,252,1,3300
182,278,1,3301
315,272,1,3301
165,267,1,3302
187,300,1,3302
310,262,1,3302
337,273,1,3304
221,295,0,3304
236,341,1,3304
226,304,0,3304
169,256,1,3305
306,283,1,3305
265,325,1,3305
174,251,1,3305
206,309,0,3305
290,301,0,3305
289,276,1,3306
187,312,0,3306
235,318,1,3306
217,243,0,3307
181,269,0,3308
192,270,1,3308
185,266,1,3308
175,270,0,3308
240,298,0,3308
214,243,0,3308
167,301,0,3309
180,255,1,3309
232,348,1,3310
221,244,0,3311
232,251,0,3311
319,304,0,3311
269,316,1,3311
169,274,1,3312
316,252,1,3312
185,267,1,3313
286,271,0,3313
272,329,1,3313
226,345,1,3314
282,256,1,3315
178,278,1,3315
159,315,0,3315
315,267,1,3316
173,263,1,3316
232,349,1,3316
230,347,1,3316
270,257,1,3316
208,254,0,3316
234,326,1,3317
179,274,1,3317
263,322,1,3318
182,294,0,3318
191,310,1,3318
170,269,1,3319
313,274,1,3319
160,323,0,3320
173,314,1,3320
169,258,1,3321
305,252,1,3321
167,258,1,3321
160,314,0,3321
206,290,1,3322
187,262,1,3323
185,290,0,3323
179,258,1,3323
206,253,0,3324
257,339,1,3324
182,281,1,3325
179,293,0,3325
252,339,1,3325
265,285,0,3325
228,329,1,3326
222,305,0,3326
305,275,1,3327
165,313,0,3327
165,329,0,3327
191,294,0,3327
179,269,0,3328
162,306,0,3328
212,248,0,3329
164,305,0,3329
170,299,0,3331
160,324,0,3331
310,253,1,3332
166,262,1,3333
190,312,1,3333
167,266,1,3334
230,329,1,3335
200,262,0,3335
311,301,0,3335
172,308,0,3336
307,287,0,3337
231,329,1,3337
277,257,1,3337
213,251,0,3338
227,310,0,3338
271,268,0,3339
172,253,1,3339
183,280,1,3339
204,253,0,3341
295,271,0,3342
193,242,0,3343
532,34,1,3343
323,281,0,3343
192,269,1,3344
183,299,0,3345
170,270,1,3345
167,264,1,3346
189,269,1,3346
170,302,0,3346
194,309,1,3347
216,241,0,3348
222,322,1,3348
199,292,1,3349
222,296,0,3349
312,302,0,3349
350,297,0,3349
239,320,1,3350
190,284,1,3351
213,246,1,3351
190,300,1,3351
268,259,1,3351
197,307,1,3352
162,308,0,3352
170,253,1,3352
227,342,1,3353
288,253,1,3354
181,253,1,3354
247,341,1,3355
267,329,1,3355
164,307,0,3356
237,323,1,3356
220,310,0,3356
209,299,1,3356
232,331,0,3358
199,314,0,3358
299,271,0,3359
209,240,0,3359
288,273,0,3359
235,325,1,3360
301,257,0,3360
206,247,0,3361
339,298,0,3361
191,311,1,3361
209,248,0,3362
208,256,0,3364
171,273,1,3364
203,253,0,3365
229,343,1,3365
223,311,1,3365
185,287,1,3366
291,283,1,3366
199,241,0,3368
210,307,1,3368
204,292,1,3368
193,310,1,3369
301,276,1,3370
162,307,0,3370
183,259,1,3371
191,303,0,3371
307,301,0,3372
212,301,0,3372
224,302,0,3373
221,250,1,3373
299,272,0,3374
236,299,0,3374
166,312,0,3374
275,258,1,3374
234,331,0,3375
332,278,0,3375
177,261,0,3375
300,275,1,3376
167,299,0,3376
180,278,1,3376
309,263,1,3376
186,282,1,3376
259,329,1,3377
189,327,0,3377
215,298,1,3377
228,245,0,3378
269,329,1,3378
306,286,0,3378
240,294,0,3378
345,295,0,3379
159,314,0,3379
168,322,1,3379
161,323,0,3380
264,333,1,3381
238,336,1,3381
220,286,1,3382
302,295,0,3382
218,324,1,3383
206,300,1,3383
187,283,1,3383
170,262,1,3384
200,241,0,3384
180,266,1,3384
215,350,1,3384
201,321,0,3384
314,253,1,3384
306,253,1,3385
239,326,0,3385
249,346,1,3385
238,314,1,3386
234,327,1,3386
168,264,1,3387
224,245,0,3387
189,271,0,3388
314,254,1,3388
175,275,1,3388
179,265,1,3388
318,275,1,3388
299,251,1,3389
206,324,0,3389
226,246,0,3389
183,330,0,3390
204,310,0,3390
172,273,1,3390
177,300,0,3391
180,265,1,3391
175,251,1,3392
289,275,1,3392
289,251,1,3393
241,349,1,3393
225,344,1,3393
167,267,1,3393
291,275,1,3393
261,325,1,3394
283,283,1,3394
306,256,0,3394
260,288,0,3395
174,250,1,3396
267,262,1,3396
221,323,1,3396
205,304,1,3396
209,260,1,3397
215,329,1,3398
244,335,1,3398
166,261,1,3398
318,293,1,3399
197,313,0,3399
171,255,1,3399
333,296,0,3399
180,267,1,3400
188,283,1,3400
218,320,0,3400
294,252,1,3401
185,268,1,3401
330,300,0,3402
233,251,0,3402
292,266,1,3403
165,303,0,3403
190,256,1,3403
224,246,0,3404
168,302,0,3404
234,319,1,3405
211,245,1,3405
171,297,0,3406
309,274,1,3406
318,305,0,3406
330,301,0,3407
223,291,0,3407
240,305,0,3407
321,271,1,3407
224,291,0,3408
308,297,0,3409
273,292,1,3409
220,293,0,3409
277,275,1,3410
312,275,1,3410
240,312,1,3410
197,260,1,3411
339,272,1,3411
268,318,1,3411
186,325,0,3411
292,254,1,3411
173,306,0,3412
159,313,0,3412
190,313,1,3413
281,255,1,3414
232,250,0,3414
193,309,1,3414
194,301,0,3415
304,291,0,3415
203,311,0,3416
263,327,1,3417
173,276,1,3417
237,313,1,3418
222,243,0,3418
202,325,0,3419
221,301,1,3419
208,242,0,3419
232,342,1,3420
228,306,0,3420
186,326,0,3420
184,281,1,3420
345,294,0,3420
165,302,0,3421
216,329,1,3421
287,254,1,3422
173,275,1,3423
160,311,0,3423
161,324,0,3424
181,340,0,3425
202,243,0,3425
291,277,1,3425
167,300,0,3425
226,319,0,3426
196,309,1,3426
178,268,0,3427
293,301,0,3427
172,305,0,3427
222,333,1,3428
179,336,0,3429
305,253,1,3429
319,255,1,3430
207,319,0,3430
509,21,1,3431
286,255,1,3432
166,331,0,3432
246,346,1,3433
265,320,1,3433
169,272,1,3433
267,327,1,3434
298,301,0,3434
257,323,1,3435
201,292,1,3435
237,303,0,3436
220,350,1,3436
274,258,1,3436
221,334,1,3436
299,278,1,3436
189,300,1,3437
178,301,0,3437
161,307,0,3437
347,295,0,3438
172,306,0,3439
182,338,0,3440
169,264,1,3440
192,310,1,3441
237,329,0,3441
229,246,0,3441
260,286,0,3442
264,326,1,3442
189,313,1,3443
220,311,0,3443
161,320,0,3443
332,281,0,3443
173,274,1,3444
210,291,1,3445
172,272,1,3445
213,297,1,3446
227,331,1,3446
264,327,1,3446
321,255,1,3446
276,255,1,3446
240,306,0,3447
180,300,0,3447
168,299,0,3447
234,338,1,3447
286,302,0,3448
279,255,1,3448
316,301,0,3448
247,296,1,3448
282,282,1,3449
208,292,1,3449
174,335,0,3449
205,299,1,3450
313,305,0,3450
314,305,0,3450
160,313,0,3451
315,271,1,3451
324,288,0,3451
188,312,1,3451
169,255,1,3452
216,242,0,3452
208,248,0,3453
159,311,0,3453
218,242,0,3453
167,321,1,3453
182,330,0,3453
299,253,1,3454
187,280,1,3454
321,305,0,3454
169,299,0,3454
209,247,0,3454
174,336,0,3456
231,342,1,3456
291,271,0,3456
210,292,1,3456
205,319,0,3456
183,326,0,3456
496,2,0,3457
325,301,0,3457
224,348,1,3458
283,303,0,3458
247,333,1,3458
332,295,0,3458
295,302,0,3459
219,299,1,3459
321,301,0,3459
182,328,0,3460
260,330,1,3460
197,309,1,3460
234,312,0,3460
211,320,0,3461
308,253,1,3462
266,314,1,3462
311,251,1,3463
161,308,0,3463
214,302,0,3463
316,255,1,3464
175,250,1,3464
277,258,1,3465
160,319,0,3465
297,271,0,3466
228,301,0,3466
167,260,1,3466
160,308,0,3466
194,262,0,3466
213,243,0,3467
321,298,0,3467
312,255,1,3467
235,302,0,3467
187,285,1,3469
210,249,0,3469
218,286,0,3469
188,264,0,3469
284,255,1,3470
168,300,0,3470
165,324,0,3471
185,291,0,3471
210,322,0,3472
229,330,1,3472
292,272,0,3473
258,320,1,3473
172,252,1,3473
220,335,1,3473
220,351,1,3474
326,289,1,3474
209,292,1,3475
185,282,1,3475
236,305,0,3476
176,277,1,3476
214,249,0,3477
180,249,1,3477
259,318,1,3478
237,314,1,3478
328,272,0,3478
219,250,1,3478
297,251,1,3478
165,331,0,3479
190,307,1,3479
207,317,0,3480
186,295,0,3480
169,329,0,3481
184,266,1,3481
309,302,0,3482
210,302,1,3482
162,325,0,3482
176,269,0,3483
234,307,0,3483
172,274,1,3483
160,312,0,3483
180,297,0,3484
294,272,0,3484
260,312,1,3485
167,257,1,3486
240,321,1,3487
181,293,0,3487
165,332,0,3487
202,293,1,3487
292,273,0,3487
195,309,1,3487
204,325,0,3488
205,318,0,3488
163,312,0,3489
210,256,0,3489
214,259,1,3489
189,285,1,3489
189,312,1,3489
331,301,0,3490
207,303,1,3490
220,250,1,3490
319,256,1,3491
166,302,0,3491
168,263,1,3491
229,339,1,3491
296,252,1,3493
231,249,0,3493
168,259,1,3493
346,275,1,3493
171,313,1,3494
219,323,1,3494
231,247,0,3494
264,320,1,3495
293,253,1,3495
269,314,1,3496
178,293,0,3496
292,277,1,3496
321,254,1,3497
342,294,0,3497
313,253,1,3497
304,304,0,3497
185,292,0,3498
187,291,0,3498
207,290,1,3498
171,266,0,3498
205,311,0,3499
312,262,1,3500
170,305,1,3501
172,312,1,3501
260,320,1,3502
263,317,1,3502
248,336,1,3503
279,256,1,3503
173,310,0,3503
333,278,0,3504
207,260,1,3504
331,293,0,3504
340,293,0,3504
302,254,1,3504
226,331,1,3505
199,294,1,3506
173,267,0,3506
262,334,1,3506
233,345,1,3506
185,342,0,3506
182,293,0,3506
265,332,1,3507
230,248,0,3507
196,312,0,3507
222,242,0,3508
183,274,1,3508
228,299,0,3509
183,291,0,3510
192,284,1,3510
223,347,1,3511
314,281,0,3511
276,317,1,3511
315,300,0,3511
288,301,0,3512
271,270,0,3513
223,303,0,3513
261,328,1,3513
254,330,1,3513
180,292,0,3514
177,276,1,3514
231,332,0,3514
160,310,0,3514
161,306,0,3515
294,271,0,3515
329,296,0,3515
177,331,0,3516
219,321,0,3516
343,291,0,3516
197,319,0,3516
170,298,0,3517
303,256,0,3518
227,246,0,3519
201,243,0,3519
194,308,1,3519
190,311,1,3519
227,334,0,3520
346,296,0,3520
168,257,1,3521
205,310,0,3521
313,264,1,3521
238,321,1,3521
287,301,0,3522
181,267,1,3522
234,252,0,3522
189,268,1,3522
212,245,1,3523
280,311,1,3523
160,309,0,3523
169,321,1,3524
245,343,1,3524
240,320,1,3524
262,322,1,3524
164,302,0,3525
313,265,1,3525
222,334,1,3525
225,332,1,3526
188,289,0,3526
175,312,0,3526
313,301,0,3526
177,304,0,3527
287,303,0,3527
166,321,1,3527
252,338,1,3527
259,327,1,3527
172,254,1,3527
278,271,0,3528
173,253,1,3528
310,303,0,3528
205,248,0,3528
243,339,1,3528
236,301,0,3529
195,262,0,3529
219,242,0,3529
182,283,1,3529
321,292,1,3530
276,256,1,3531
179,279,1,3531
161,311,0,3531
217,244,0,3532
168,267,1,3532
257,320,1,3532
304,253,1,3532
232,344,1,3533
306,274,1,3533
293,272,0,3533
252,335,1,3533
186,309,0,3533
286,252,1,3534
264,322,1,3534
278,282,1,3534
292,252,1,3535
209,347,1,3535
320,256,1,3535
283,302,0,3535
235,253,0,3535
176,316,1,3536
236,328,0,3536
193,261,0,3536
325,271,1,3537
175,316,1,3537
308,261,1,3537
223,299,0,3537
177,294,0,3538
220,349,1,3538
281,326,1,3539
315,263,1,3539
236,348,1,3540
305,298,0,3541
203,307,1,3541
203,260,1,3541
281,262,1,3541
235,326,1,3541
209,254,0,3542
251,332,1,3542
189,267,1,3542
301,253,1,3542
248,335,1,3542
182,270,0,3543
320,297,0,3543
288,252,1,3543
172,313,1,3544
164,329,0,3544
271,333,1,3544
281,272,0,3545
283,288,0,3545
297,276,1,3546
168,271,1,3547
192,287,0,3548
257,322,1,3548
195,280,1,3548
170,324,1,3549
170,306,1,3549
258,315,1,3549
166,332,0,3550
275,256,1,3550
279,257,1,3552
258,341,1,3554
283,256,1,3554
168,260,1,3554
198,248,0,3554
171,259,1,3554
224,244,0,3555
269,259,1,3555
268,300,0,3556
202,307,1,3556
169,270,1,3556
321,296,0,3557
229,313,0,3557
264,286,0,3558
173,266,0,3559
194,263,0,3559
173,308,0,3560
198,313,0,3560
175,265,1,3560
343,294,0,3561
195,246,0,3561
258,314,1,3562
218,292,0,3562
202,242,0,3562
238,297,0,3562
235,347,1,3563
247,336,1,3563
303,303,0,3565
167,262,1,3565
223,302,0,3565
235,251,0,3565
162,326,0,3566
265,315,1,3566
228,334,0,3566
303,274,1,3566
198,260,1,3567
301,266,1,3567
187,261,1,3567
172,297,0,3567
196,308,1,3567
220,308,0,3569
224,297,0,3569
198,328,0,3570
350,288,0,3570
199,248,0,3571
240,325,0,3571
171,257,1,3571
174,276,1,3571
162,328,0,3573
231,328,1,3573
223,297,0,3574
220,307,0,3574
220,348,1,3574
188,290,0,3574
331,281,0,3574
217,249,1,3574
160,316,0,3575
163,325,0,3575
169,252,1,3576
227,289,0,3576
200,293,1,3577
266,336,1,3577
190,326,0,3578
164,304,0,3578
160,315,0,3579
284,290,1,3581
246,337,1,3581
216,325,1,3581
162,305,0,3581
297,278,1,3581
345,275,1,3582
166,263,1,3582
171,262,1,3582
187,270,0,3583
228,247,0,3584
185,279,1,3584
186,319,0,3585
176,248,1,3585
211,300,0,3586
218,248,1,3586
343,292,0,3587
169,298,0,3587
272,256,1,3588
285,255,1,3588
228,330,1,3589
167,326,0,3589
258,333,1,3589
289,253,1,3589
203,249,0,3590
177,264,1,3590
209,251,1,3590
176,340,0,3590
261,322,1,3591
309,262,1,3591
255,293,1,3592
233,328,1,3592
317,276,1,3593
309,259,0,3593
258,330,1,3594
308,254,1,3595
167,259,1,3595
207,258,1,3595
201,259,1,3596
324,290,1,3596
161,327,0,3596
210,242,0,3596
295,275,1,3597
253,335,1,3597
169,308,1,3597
174,268,0,3598
311,293,0,3599
255,330,1,3599
310,300,0,3600
266,330,1,3600
330,280,0,3601
163,307,0,3602
164,314,0,3603
167,265,1,3603
353,296,0,3604
168,323,1,3604
261,319,1,3605
266,327,1,3605
174,269,0,3605
227,299,0,3605
180,270,0,3606
192,309,1,3607
255,334,1,3607
306,258,0,3608
183,268,1,3608
170,311,1,3609
184,290,0,3609
197,308,1,3609
302,252,1,3609
295,304,0,3610
213,304,1,3610
246,342,1,3610
207,253,0,3610
262,320,1,3610
224,300,0,3611
294,253,1,3612
182,266,1,3613
223,243,0,3613
254,335,1,3614
310,277,1,3615
170,263,1,3615
256,338,1,3615
180,259,1,3615
290,254,1,3616
324,258,1,3616
184,326,0,3616
193,326,0,3616
263,279,1,3616
217,315,0,3617
202,289,1,3617
170,319,0,3618
251,336,1,3618
294,266,1,3618
317,300,0,3618
203,313,0,3619
190,267,1,3619
190,283,1,3619
279,276,1,3620
193,301,0,3620
308,258,0,3620
297,272,0,3620
212,323,0,3620
312,304,0,3621
276,259,1,3621
230,329,1,3622
162,309,0,3623
199,242,0,3623
309,305,0,3624
198,319,0,3624
168,270,1,3624
325,287,0,3625
166,256,1,3625
308,304,0,3626
288,284,1,3626
213,250,0,3627
165,330,0,3627
352,293,0,3628
303,275,1,3629
207,259,1,3630
177,249,1,3631
325,268,1,3631
202,267,0,3631
238,322,1,3632
326,300,0,3632
350,295,0,3633
184,297,0,3633
206,259,1,3634
238,323,1,3634
232,312,0,3635
181,286,1,3635
163,303,0,3635
214,301,0,3635
218,309,0,3636
204,291,1,3636
178,323,0,3636
219,249,1,3638
190,271,0,3639
221,312,0,3639
204,322,0,3640
257,332,1,3640
169,269,1,3641
221,297,0,3641
256,334,1,3641
188,267,1,3641
340,299,0,3642
177,278,1,3642
183,292,0,3642
229,329,1,3642
185,285,1,3642
187,326,0,3643
265,295,0,3643
178,341,0,3643
191,271,0,3643
182,324,0,3643
340,295,0,3644
312,253,1,3644
294,299,0,3645
252,333,1,3645
233,327,1,3645
233,249,0,3646
175,315,1,3646
174,275,1,3646
221,346,1,3646
192,268,1,3647
207,291,1,3647
323,288,0,3647
199,265,0,3648
253,333,1,3648
192,272,0,3648
259,331,1,3648
228,346,1,3648
198,307,1,3649
223,333,1,3649
166,325,0,3650
178,277,1,3650
228,254,0,3650
169,262,1,3650
266,282,1,3650
234,254,0,3651
179,268,0,3651
239,321,1,3651
180,337,0,3651
274,334,1,3651
159,319,0,3652
300,251,1,3652
273,329,1,3652
242,339,1,3652
191,327,0,3653
186,294,0,3653
188,318,0,3654
233,326,1,3655
318,255,1,3655
198,308,1,3656
238,326,0,3656
233,250,0,3656
179,278,1,3656
187,284,1,3656
196,315,0,3658
285,285,1,3658
161,312,0,3658
188,313,1,3659
163,304,0,3659
175,337,0,3659
175,264,1,3659
210,255,0,3660
194,265,0,3660
285,286,1,3662
301,258,0,3662
261,294,1,3662
200,295,1,3662
312,260,0,3662
317,255,1,3666
268,287,0,3666
296,271,0,3666
235,254,0,3666
163,305,0,3667
178,298,0,3667
239,348,1,3667
228,246,0,3668
170,333,0,3669
178,332,0,3669
277,256,1,3669
280,260,0,3670
215,302,0,3670
288,254,1,3670
175,276,1,3672
179,340,0,3672
192,325,0,3673
273,259,1,3674
269,258,1,3675
289,255,1,3675
260,338,1,3675
235,255,0,3675
190,312,1,3676
231,347,1,3676
236,302,0,3676
306,259,0,3677
164,330,0,3678
171,312,1,3678
238,305,0,3678
260,339,1,3678
286,256,1,3678
305,271,0,3679
235,307,0,3679
259,330,1,3680
268,312,1,3681
280,320,1,3683
303,302,0,3683
201,291,1,3683
319,302,0,3683
171,260,1,3684
232,332,0,3684
161,319,0,3684
258,329,1,3685
304,264,0,3685
234,326,1,3685
300,253,1,3686
193,288,0,3686
274,259,1,3687
324,280,0,3687
265,302,0,3688
181,266,1,3689
231,251,0,3689
284,254,1,3690
179,277,1,3691
278,256,1,3692
162,327,0,3692
300,266,1,3692
299,258,0,3693
172,314,1,3693
206,322,0,3693
209,255,0,3693
190,298,1,3694
284,256,1,3694
167,333,0,3694
333,297,0,3694
160,318,0,3694
164,303,0,3694
192,242,0,3695
549,473,0,3696
209,252,1,3697
161,313,0,3697
186,339,0,3698
194,289,0,3698
263,309,1,3698
191,311,1,3698
250,339,1,3699
160,317,0,3699
262,325,1,3699
251,334,1,3700
216,243,0,3700
189,312,1,3700
308,263,1,3700
227,330,1,3701
267,335,1,3701
189,311,1,3701
272,317,1,3701
236,324,1,3701
306,280,1,3701
235,306,0,3702
171,303,1,3702
186,340,0,3702
332,298,0,3702
227,302,0,3703
278,257,1,3703
159,322,0,3703
326,276,0,3703
281,321,1,3704
179,323,0,3705
307,274,1,3705
354,288,0,3705
321,257,1,3705
301,303,0,3706
297,274,1,3706
168,262,1,3707
273,291,1,3707
343,276,1,3707
339,271,1,3707
226,245,0,3707
204,252,0,3708
305,302,0,3708
229,249,0,3708
224,343,1,3708
326,259,1,3709
251,343,1,3709
244,337,1,3710
306,267,1,3710
199,308,1,3710
337,298,0,3711
174,329,0,3711
170,309,1,3713
330,275,0,3713
189,304,0,3714
302,258,0,3715
314,276,1,3715
250,292,1,3716
241,340,1,3716
315,302,0,3716
166,327,0,3717
312,254,1,3717
263,260,1,3718
310,286,0,3718
232,327,1,3718
268,321,1,3719
161,315,0,3720
194,270,1,3720
194,319,0,3721
208,258,1,3721
347,274,1,3721
183,279,1,3721
237,340,1,3722
244,338,1,3722
288,255,1,3723
271,318,1,3724
206,293,1,3724
216,346,1,3724
211,261,1,3724
218,247,1,3725
174,274,1,3725
293,275,1,3725
208,259,1,3725
159,310,0,3725
172,296,0,3725
309,252,1,3725
205,241,0,3726
190,268,1,3726
260,313,1,3727
274,257,1,3728
199,319,0,3728
227,300,0,3728
263,319,1,3728
165,304,0,3728
179,313,0,3729
314,271,1,3729
219,248,1,3730
345,300,0,3730
219,293,0,3731
179,292,0,3731
236,325,1,3731
191,329,0,3731
237,308,0,3732
332,269,0,3733
213,301,0,3733
228,333,0,3733
211,259,1,3733
306,285,0,3734
169,333,0,3734
169,259,1,3734
183,266,1,3734
200,319,0,3735
184,325,0,3735
290,253,1,3736
253,336,1,3737
189,260,1,3737
209,259,1,3737
187,309,0,3738
258,338,1,3738
245,316,1,3740
257,331,1,3740
181,319,1,3740
286,284,1,3740
166,265,1,3741
300,303,0,3741
176,254,0,3741
172,307,0,3741
280,266,0,3741
176,321,0,3742
168,261,1,3742
181,279,1,3743
236,342,1,3744
284,293,1,3744
272,259,1,3744
233,330,0,3745
229,350,1,3745
298,251,1,3746
184,279,1,3746
232,314,0,3746
176,267,0,3747
292,253,1,3747
308,259,0,3748
344,293,0,3748
163,316,0,3749
226,244,0,3749
174,315,1,3750
300,252,1,3750
235,325,1,3752
263,310,1,3752
186,267,1,3752
191,310,1,3752
187,295,0,3753
179,341,0,3755
181,282,1,3755
311,264,1,3755
333,300,0,3755
181,344,0,3755
245,340,1,3756
257,329,1,3756
328,304,0,3756
238,345,1,3756
267,300,0,3756
298,274,1,3756
237,341,1,3757
179,262,0,3758
176,295,0,3759
305,300,0,3759
181,258,1,3759
341,299,0,3760
281,329,1,3760
236,350,1,3761
222,349,1,3761
169,257,1,3761
303,253,1,3761
249,340,1,3762
176,336,0,3763
193,269,1,3763
174,252,1,3763
188,284,1,3763
193,262,0,3764
181,304,1,3764
167,270,1,3764
274,313,1,3765
226,335,0,3765
208,253,0,3765
215,328,1,3766
163,306,0,3768
227,247,0,3769
232,248,0,3769
225,295,0,3770
211,248,0,3772
268,328,1,3772
186,283,1,3773
265,330,1,3774
249,337,1,3774
176,270,0,3775
209,323,0,3775
170,273,1,3776
205,259,1,3776
271,312,1,3776
228,310,0,3776
227,292,0,3776
197,242,0,3777
254,288,1,3777
204,241,0,3778
308,298,0,3778
208,243,0,3779
162,306,0,3780
170,272,1,3781
295,266,1,3781
295,273,0,3781
332,301,0,3782
273,256,1,3782
355,295,0,3782
192,311,1,3783
256,288,1,3783
178,249,1,3784
288,274,0,3784
210,293,1,3785
262,316,1,3786
218,289,1,3786
299,276,1,3786
211,257,0,3786
318,257,1,3786
177,295,0,3787
346,293,0,3787
212,304,1,3788
302,271,0,3788
229,247,0,3789
273,332,1,3790
190,314,1,3790
341,297,0,3790
263,324,1,3790
159,320,0,3790
224,345,1,3790
199,247,0,3791
234,316,1,3791
174,295,0,3792
174,277,1,3793
233,343,1,3793
167,317,0,3793
233,253,0,3793
217,292,0,3794
288,277,1,3794
158,314,0,3795
161,325,0,3795
257,326,1,3795
291,272,0,3795
160,320,0,3796
178,270,0,3796
211,287,1,3796
284,253,1,3796
225,244,0,3797
238,298,0,3797
255,290,1,3797
227,335,0,3798
178,325,0,3798
202,253,0,3798
257,327,1,3799
163,328,0,3799
229,302,0,3799
297,279,1,3800
193,310,1,3800
310,275,1,3801
328,276,0,3801
213,349,1,3801
300,272,0,3802
226,295,0,3802
331,271,0,3803
183,267,1,3803
178,276,1,3804
178,258,1,3804
184,291,0,3804
275,257,1,3805
589,463,0,3806
230,248,0,3806
219,294,0,3806
322,305,0,3807
243,342,1,3807
217,293,0,3807
193,286,0,3808
177,277,1,3808
341,295,0,3808
206,294,1,3809
315,293,1,3810
223,244,0,3811
322,256,1,3812
203,310,0,3813
210,348,1,3813
244,341,1,3814
175,295,0,3814
215,319,0,3814
177,307,0,3814
186,285,1,3815
159,315,0,3815
318,291,0,3815
173,326,1,3816
204,311,0,3816
340,270,1,3816
167,263,1,3817
185,267,1,3817
188,305,0,3818
296,253,1,3819
159,316,0,3819
283,284,1,3820
166,301,0,3820
299,252,1,3821
210,301,1,3821
239,343,1,3821
188,325,0,3822
189,313,1,3822
282,276,1,3822
194,309,1,3823
221,294,0,3823
306,252,1,3824
223,298,0,3824
173,252,1,3825
357,288,0,3825
225,331,1,3825
194,310,1,3826
179,280,1,3827
326,297,0,3827
166,320,1,3828
215,324,1,3828
238,313,1,3828
177,328,0,3828
185,261,1,3828
171,272,1,3829
182,268,1,3829
293,280,1,3830
284,283,1,3830
